観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの7月の1位の値(mm),昨日までの7月の1位の値の品質情報,昨日までの7月の1位の値の年,昨日までの7月の1位の値の月,昨日までの7月の1位の値の日,統計開始年
43162,埼玉県,ときがわ（トキガワ）,,2020,07,08,11,00,22.0,8,22.0,4,11,00,8,,,604.5,8,2019,10,13,346,8,2002,07,12,2000
43171,埼玉県,鳩山（ハトヤマ）,,2020,07,08,11,00,20.0,8,20.0,4,11,00,8,,,345,8,1982,09,13,205,8,2002,07,12,1977
43231,埼玉県,飯能（ハンノウ）,,2020,07,08,11,00,25.0,8,25.0,4,11,00,8,,,408.5,8,2019,10,14,265.0,8,2011,07,22,1976
43241,埼玉県,さいたま（サイタマ）,,2020,07,08,11,00,18.0,8,18.0,4,11,00,8,,,312,8,1982,09,13,195,8,2000,07,10,1976
43256,埼玉県,越谷（コシガヤ）,,2020,07,08,11,00,24.5,8,24.5,4,11,00,8,,,325.0,8,2015,09,10,181,8,2000,07,10,1976
43266,埼玉県,所沢（トコロザワ）,,2020,07,08,11,00,26.0,8,26.0,4,11,00,8,,,362.5,8,2019,10,13,191,8,1985,07,01,1976
44046,東京都,小河内（オゴウチ）,,2020,07,08,11,00,35.5,8,35.5,4,11,00,8,,,694,8,2007,09,07,283.0,8,2015,07,19,1976
44051,東京都,小沢（オザワ）,,2020,07,08,11,00,44.5,8,44.5,4,11,00,8,,,649.0,8,2019,10,13,282,8,2002,07,13,1977
44056,東京都,青梅（オウメ）,,2020,07,08,11,00,32.0,8,32.0,4,11,00,8,,,404.0,8,2019,10,13,287.5,8,2011,07,22,1976
44071,東京都,練馬（ネリマ）,,2020,07,08,11,00,28.5,8,29.0,4,08,50,8,,,294.5,8,2019,10,13,98.0,8,2015,07,19,2012
44112,東京都,八王子（ハチオウジ）,,2020,07,08,11,00,21.5,8,21.5,4,11,00,8,,,427.0,8,2019,10,13,221.5,8,2015,07,19,1976
44116,東京都,府中（フチュウ）,,2020,07,08,11,00,39.0,8,39.0,4,11,00,8,,,308.0,8,2019,10,13,203,8,1985,07,01,1976
44126,東京都,世田谷（セタガヤ）,,2020,07,08,11,00,38.0,8,38.0,4,11,00,8,,,313.0,8,2014,10,08,196,8,2000,07,10,1976
44132,東京都,東京（トウキョウ）,47662,2020,07,08,11,00,45.0,8,45.0,4,11,00,8,,,294,8,1993,08,29,219,8,1999,07,14,1976
44136,東京都,江戸川臨海（エドガワリンカイ）,,2020,07,08,11,00,36.0,8,36.0,4,11,00,8,,,259,4,2004,10,11,199,8,1996,07,10,1976
44166,東京都,羽田（ハネダ）,,2020,07,08,11,00,31.0,8,31.0,4,11,00,8,,,297,8,2003,08,17,222,8,1996,07,10,1976
44172,東京都,大島（オオシマ）,47675,2020,07,08,11,00,70.5,8,71.0,4,10,50,8,,,824.0,8,2013,10,18,416,8,2000,07,10,1991
44173,東京都,大島北ノ山（オオシマキタノヤマ）,,2020,07,08,11,00,68.0,8,68.5,4,10,50,8,,,412.5,8,2013,10,17,236,8,2007,07,15,2003
44191,東京都,利島（トシマ）,,2020,07,08,11,00,47.5,8,54.5,4,03,20,8,,,278.0,8,2015,07,04,278.0,8,2015,07,04,2014
44207,東京都,新島（ニイジマ）,,2020,07,08,11,00,34.5,8,49.0,4,05,10,8,,,334,8,2004,10,11,230.0,8,2010,07,10,2003
44216,東京都,神津島（コウヅシマ）,,2020,07,08,11,00,26.5,8,62.0,4,02,20,8,,,382,8,2006,08,11,320.5,8,2010,07,10,2003
44226,東京都,三宅島（ミヤケジマ）,47677,2020,07,08,11,00,71.5,8,122.5,4,01,20,8,,,460,8,2007,10,29,390,8,1996,07,10,1976
44228,東京都,三宅坪田（ミヤケツボタ）,,2020,07,08,11,00,71.5,8,102.5,4,01,30,8,,,428,8,2007,10,29,276.0,8,2019,07,06,2000
44262,東京都,八重見ヶ原（ヤエミガハラ）,,2020,07,08,11,00,2.5,8,2.5,4,11,00,8,,,380,8,2006,07,22,380,8,2006,07,22,2003
44263,東京都,八丈島（ハチジョウジマ）,47678,2020,07,08,11,00,4.0,8,4.0,4,11,00,8,,,410,8,2006,07,22,410,8,2006,07,22,2003
44281,東京都,青ヶ島（アオガシマ）,,2020,07,08,11,00,3.0,8,3.0,4,11,00,8,,,319.5,8,2016,06,22,177.5,4,2015,07,06,2014
44301,東京都,父島（チチジマ）,47971,2020,07,08,11,00,2.5,8,4.0,4,04,00,8,,,449,8,1997,11,08,151,8,1994,07,24,1986
44316,東京都,母島（ハハジマ）,,2020,07,08,11,00,0.0,8,0.0,4,,,,,,350.0,8,2017,09,02,118.5,8,2017,07,30,2007
45061,千葉県,我孫子（アビコ）,,2020,07,08,11,00,46.0,8,46.0,4,11,00,8,,,252.0,8,2013,10,18,115.5,8,2019,07,17,2010
45081,千葉県,香取（カトリ）,,2020,07,08,11,00,36.5,8,36.5,4,11,00,8,,,351.5,8,2013,10,18,183,8,2007,07,17,1999
45086,千葉県,東庄（トウノショウ）,,2020,07,08,11,00,38.5,8,38.5,4,11,00,8,,,306,8,1995,09,17,235,8,1996,07,11,1976
45106,千葉県,船橋（フナバシ）,,2020,07,08,11,00,42.5,8,42.5,4,11,00,8,,,285.0,8,2013,10,18,184,8,2000,07,10,1999
45116,千葉県,佐倉（サクラ）,,2020,07,08,11,00,37.5,8,37.5,4,11,00,8,,,301.5,8,2013,10,18,230,8,1996,07,10,1976
45121,千葉県,成田（ナリタ）,,2020,07,08,11,00,33.5,8,33.5,4,11,00,8,,,327.0,8,2013,10,18,172,8,2007,07,16,1976
45147,千葉県,銚子（チョウシ）,47648,2020,07,08,11,00,26.0,8,26.0,4,11,00,8,,,322,8,1995,09,17,227,8,2007,07,17,1976
45181,千葉県,横芝光（ヨコシバヒカリ）,,2020,07,08,11,00,35.0,8,35.0,4,11,00,8,,,268.0,8,2013,10,18,244,8,1996,07,11,1976
45212,千葉県,千葉（チバ）,47682,2020,07,08,11,00,30.5,8,30.5,4,11,00,8,,,309.0,8,2013,10,18,262,8,1996,07,10,1976
45261,千葉県,茂原（モバラ）,,2020,07,08,11,00,39.0,8,39.0,4,11,00,8,,,381,8,1996,07,11,381,8,1996,07,11,1976
45282,千葉県,木更津（キサラヅ）,,2020,07,08,11,00,56.0,8,56.0,4,11,00,8,,,323.5,8,2013,10,18,150.0,8,2015,07,05,2006
45291,千葉県,牛久（ウシク）,,2020,07,08,11,00,37.5,8,37.5,4,11,00,8,,,393,8,1996,07,11,393,8,1996,07,11,1978
45326,千葉県,坂畑（サカハタ）,,2020,07,08,11,00,63.0,8,63.0,4,11,00,8,,,387,8,1989,08,02,380,8,1996,07,11,1978
45331,千葉県,大多喜（オオタキ）,,2020,07,08,11,00,37.0,8,37.5,4,00,20,8,,,386,8,1996,07,11,386,8,1996,07,11,1976
45346,千葉県,鋸南（キョナン）,,2020,07,08,11,00,58.5,8,58.5,4,11,00,8,,,447,8,1989,08,01,345,8,1996,07,11,1976
45361,千葉県,鴨川（カモガワ）,,2020,07,08,11,00,38.5,8,39.5,4,00,10,8,,,371,8,2004,10,11,361,8,1996,07,11,1976
45371,千葉県,勝浦（カツウラ）,47674,2020,07,08,11,00,52.0,8,67.0,4,00,10,8,,,361,8,2007,07,17,361,8,2007,07,17,1976
45401,千葉県,館山（タテヤマ）,47672,2020,07,08,11,00,44.5,8,45.5,4,10,40,8,,,355,8,1996,07,11,355,8,1996,07,11,1976
46001,神奈川県,相模湖（サガミコ）,,2020,07,08,11,00,84.5,8,84.5,4,11,00,8,,,631.0,8,2019,10,13,352.0,8,2011,07,22,1976
46046,神奈川県,相模原中央（サガミハラチュウオウ）,,2020,07,08,11,00,25.0,8,25.0,4,11,00,8,,,394,8,1991,09,21,220,8,2007,07,17,1976
46061,神奈川県,日吉（ヒヨシ）,,2020,07,08,11,00,28.5,8,28.5,4,11,00,8,,,342.5,8,2014,10,08,216,8,1996,07,10,1976
46076,神奈川県,丹沢湖（タンザワコ）,,2020,07,08,11,00,157.0,8,157.0,4,11,00,8,,,735,8,1983,08,18,514.5,8,2011,07,22,1976
46091,神奈川県,海老名（エビナ）,,2020,07,08,11,00,71.0,8,71.5,4,10,50,8,,,372.0,8,2014,10,08,256,8,1985,07,01,1976
46106,神奈川県,横浜（ヨコハマ）,47670,2020,07,08,11,00,34.5,8,34.5,4,11,00,8,,,352.0,8,2014,10,08,265,8,1996,07,10,1976
46136,神奈川県,平塚（ヒラツカ）,,2020,07,08,11,00,52.5,8,52.5,4,11,00,8,,,353.5,8,2014,10,08,247,8,1985,07,01,1976
46141,神奈川県,辻堂（ツジドウ）,,2020,07,08,11,00,33.0,8,33.5,4,10,50,8,,,336,8,2003,08,17,232,8,1996,07,10,1992
46161,神奈川県,箱根（ハコネ）,,2020,07,08,11,00,327.5,8,327.5,4,11,00,8,,,1092,8,1983,08,18,476.5,8,2011,07,22,1976
46166,神奈川県,小田原（オダワラ）,,2020,07,08,11,00,110.0,8,110.0,4,11,00,8,,,453,8,1998,08,30,297,8,2007,07,15,1976
46211,神奈川県,三浦（ミウラ）,,2020,07,08,11,00,89.5,8,90.0,4,10,50,8,,,324,8,2003,08,16,270,8,1996,07,11,1976
48031,長野県,野沢温泉（ノザワオンセン）,,2020,07,08,11,00,85.0,8,85.0,4,11,00,8,,,211.5,8,2019,10,14,181.0,8,2017,07,03,1976
48061,長野県,信濃町（シナノマチ）,,2020,07,08,11,00,91.5,8,91.5,4,11,00,8,,,211,8,1995,07,14,211,8,1995,07,14,1976
48066,長野県,飯山（イイヤマ）,,2020,07,08,11,00,79.5,8,79.5,4,11,00,8,,,183,8,1976,07,19,183,8,1976,07,19,1976
48097,長野県,小谷（オタリ）,,2020,07,08,11,00,117.5,8,117.5,4,11,00,8,,,401,8,1995,07,14,401,8,1995,07,14,1983
48141,長野県,白馬（ハクバ）,,2020,07,08,11,00,133.0,8,133.0,4,11,00,8,,,341,8,1995,07,14,341,8,1995,07,14,1976
48146,長野県,鬼無里（キナサ）,,2020,07,08,11,00,103.0,8,103.0,4,11,00,8,,,229,8,1995,07,14,229,8,1995,07,14,1977
48156,長野県,長野（ナガノ）,47610,2020,07,08,11,00,82.5,8,82.5,4,11,00,8,,,166,8,2006,07,19,166,8,2006,07,19,1976
48172,長野県,笠岳（カサダケ）,,2020,07,08,11,00,,1,,1,,,,,,341.5,4,2019,10,14,214,8,2006,07,19,1979
48191,長野県,大町（オオマチ）,,2020,07,08,11,00,133.0,8,133.0,4,11,00,8,,,194,8,2006,07,19,194,8,2006,07,19,1976
48196,長野県,信州新町（シンシュウシンマチ）,,2020,07,08,11,00,113.0,8,113.0,4,11,00,8,,,184,8,2006,07,19,184,8,2006,07,19,1976
48216,長野県,菅平（スガダイラ）,,2020,07,08,11,00,87.0,8,87.0,4,11,00,8,,,299.0,8,2019,10,14,165,8,2006,07,19,1976
48247,長野県,聖高原（ヒジリコウゲン）,,2020,07,08,11,00,103.5,8,103.5,4,11,00,8,,,252.0,8,2019,10,14,191,8,2006,07,19,1979
48256,長野県,上田（ウエダ）,,2020,07,08,11,00,86.5,8,86.5,4,11,00,8,,,210,8,2006,07,19,210,8,2006,07,19,1976
48296,長野県,穂高（ホタカ）,,2020,07,08,11,00,98.0,8,98.0,4,11,00,8,,,232,8,2006,07,19,232,8,2006,07,19,1976
48321,長野県,東御（トウミ）,,2020,07,08,11,00,82.0,8,82.0,4,11,00,8,,,209,8,2006,07,19,209,8,2006,07,19,1976
48331,長野県,軽井沢（カルイザワ）,47622,2020,07,08,11,00,104.0,8,104.0,4,11,00,8,,,396,8,2007,09,08,242,8,2006,07,19,1976
48346,長野県,上高地（カミコウチ）,,2020,07,08,11,00,363.0,8,363.0,4,11,00,8,,,400,8,2006,07,19,400,8,2006,07,19,1976
48361,長野県,松本（マツモト）,47618,2020,07,08,11,00,96.5,8,96.5,4,11,00,8,,,248,8,2006,07,19,248,8,2006,07,19,1976
48363,長野県,松本今井（マツモトイマイ）,,2020,07,08,11,00,108.0,8,108.0,4,11,00,8,,,255,8,2006,07,19,255,8,2006,07,19,2003
48371,長野県,鹿教湯（カケユ）,,2020,07,08,11,00,144.5,8,144.5,4,11,00,8,,,338.0,8,2019,10,14,245,8,2006,07,19,1976
48381,長野県,立科（タテシナ）,,2020,07,08,11,00,81.0,8,81.0,4,11,00,8,,,274.5,8,2019,10,14,272,8,2006,07,19,1978
48386,長野県,佐久（サク）,,2020,07,08,11,00,75.0,8,75.0,4,11,00,8,,,316.5,8,2019,10,14,256,8,2006,07,19,1976
48436,長野県,白樺湖（シラカバコ）,,2020,07,08,11,00,121.5,8,121.5,4,11,00,8,,,383,8,2006,07,19,383,8,2006,07,19,2004
48466,長野県,奈川（ナガワ）,,2020,07,08,11,00,235.5,8,235.5,4,11,00,8,,,353,8,2006,07,19,353,8,2006,07,19,1978
48491,長野県,諏訪（スワ）,47620,2020,07,08,11,00,96.0,8,96.0,4,11,00,8,,,372,4,2006,07,19,372,4,2006,07,19,1976
48516,長野県,北相木（キタアイキ）,,2020,07,08,11,00,36.5,8,36.5,4,11,00,8,,,411.5,4,2019,10,14,238,8,2006,07,19,2004
48531,長野県,開田高原（カイダコウゲン）,,2020,07,08,11,00,272.5,8,272.5,4,11,00,8,,,315,8,2006,07,19,315,8,2006,07,19,1978
48536,長野県,木祖薮原（キソヤブハラ）,,2020,07,08,11,00,262.0,8,262.0,4,11,00,8,13,1,220.0,8,2019,10,14,,,,,,2019
48546,長野県,辰野（タツノ）,,2020,07,08,11,00,150.0,8,150.0,4,11,00,8,,,403,8,2006,07,19,403,8,2006,07,19,1978
48556,長野県,高遠（タカトオ）,,2020,07,08,11,00,91.0,8,91.0,4,11,00,8,,,342,8,2006,07,19,342,8,2006,07,19,2004
48561,長野県,原村（ハラムラ）,,2020,07,08,11,00,102.0,8,102.0,4,11,00,8,,,262,8,2006,07,20,262,8,2006,07,20,1976
48571,長野県,野辺山（ノベヤマ）,,2020,07,08,11,00,75.0,8,75.0,4,11,00,8,,,308,8,2006,07,20,308,8,2006,07,20,1976
48601,長野県,御嶽山（オンタケサン）,,2020,07,08,11,00,598.5,8,598.5,4,11,00,8,,,693.5,8,2018,07,07,693.5,8,2018,07,07,1976
48606,長野県,木曽福島（キソフクシマ）,,2020,07,08,11,00,301.0,8,301.0,4,11,00,8,13,0,294,8,2006,07,19,294,8,2006,07,19,1976
48621,長野県,伊那（イナ）,,2020,07,08,11,00,97.0,8,97.0,4,11,00,8,,,388,8,2006,07,19,388,8,2006,07,19,1993
48681,長野県,宮田高原（ミヤタコウゲン）,,2020,07,08,11,00,230.0,8,230.0,4,11,00,8,,,474,4,2006,07,19,474,4,2006,07,19,1976
48691,長野県,杉島（スギシマ）,,2020,07,08,11,00,252.0,8,252.0,4,11,00,8,7,0,307,8,1983,09,29,222.0,8,2018,07,07,1983
48716,長野県,須原（スハラ）,,2020,07,08,11,00,201.0,8,201.0,4,11,00,8,,,367,8,2006,07,20,367,8,2006,07,20,1976
48717,長野県,南木曽（ナギソ）,,2020,07,08,11,00,223.5,8,223.5,4,11,00,8,,,318,8,1983,09,29,311,8,1997,07,12,1976
48731,長野県,飯島（イイジマ）,,2020,07,08,11,00,212.0,8,212.0,4,11,00,8,,,416,8,1983,09,29,323,8,2006,07,19,1976
48737,長野県,大鹿（オオシカ）,,2020,07,08,11,00,233.5,8,233.5,4,11,00,8,,,320,8,2006,07,19,320,8,2006,07,19,1983
48767,長野県,飯田（イイダ）,47637,2020,07,08,11,00,158.0,8,158.0,4,11,00,8,,,285,8,1983,09,29,274,8,2006,07,19,1976
48826,長野県,浪合（ナミアイ）,,2020,07,08,11,00,340.0,8,340.0,4,11,00,8,,,397,8,2000,09,14,358.5,8,2018,07,07,1978
48836,長野県,阿南（アナン）,,2020,07,08,11,00,186.0,8,186.0,4,11,00,8,,,332,8,1989,09,04,320.5,8,2011,07,21,1978
48841,長野県,南信濃（ミナミシナノ）,,2020,07,08,11,00,232.0,8,232.0,4,11,00,8,,,406,8,1982,08,03,343.5,8,2018,07,07,1978
49036,山梨県,大泉（オオイズミ）,,2020,07,08,11,00,57.0,8,57.0,4,11,00,8,,,234,8,1982,09,13,182,8,2006,07,19,1976
49052,山梨県,乙女湖（オトメコ）,,2020,07,08,11,00,65.0,8,65.0,4,11,00,8,,,221.0,8,2011,09,22,137.5,8,2015,07,18,2008
49086,山梨県,韮崎（ニラサキ）,,2020,07,08,11,00,43.5,8,43.5,4,11,00,8,,,349,8,2002,07,12,349,8,2002,07,12,1976
49142,山梨県,甲府（コウフ）,47638,2020,07,08,11,00,57.5,8,57.5,4,11,00,8,,,311,8,2000,09,14,235,8,2002,07,12,1976
49151,山梨県,勝沼（カツヌマ）,,2020,07,08,11,00,64.0,8,64.0,4,11,00,8,,,334,8,1982,08,03,154,8,2002,07,13,1976
49161,山梨県,大月（オオツキ）,,2020,07,08,11,00,61.5,8,61.5,4,11,00,8,,,518,8,1983,08,18,278.5,8,2015,07,19,1976
49172,山梨県,上野原（ウエノハラ）,,2020,07,08,11,00,57.0,8,57.0,4,11,00,8,,,504.0,8,2019,10,13,320.5,8,2015,07,19,2015
49187,山梨県,富士川（フジカワ）,,2020,07,08,11,00,80.5,8,80.5,4,11,00,8,,,272.0,8,2019,10,14,112.5,8,2015,07,19,2013
49196,山梨県,古関（フルセキ）,,2020,07,08,11,00,96.0,8,96.0,4,11,00,8,,,607,8,1982,08,03,303,8,1985,07,01,1976
49236,山梨県,切石（キリイシ）,,2020,07,08,11,00,94.5,8,94.5,4,11,00,8,,,426.5,8,2019,10,14,350,8,2002,07,12,1977
49251,山梨県,河口湖（カワグチコ）,47640,2020,07,08,11,00,147.5,8,147.5,4,11,00,8,,,846,8,1983,08,17,257,8,1985,07,01,1976
49256,山梨県,山中（ヤマナカ）,,2020,07,08,11,00,152.0,8,152.0,4,11,00,8,,,1024,8,1983,08,18,338,8,1985,07,01,1976
49316,山梨県,南部（ナンブ）,,2020,07,08,11,00,372.5,8,372.5,4,11,00,8,7,0,756,8,1983,08,18,371,8,2007,07,15,1976
50056,静岡県,白糸（シライト）,,2020,07,08,11,00,263.0,8,263.0,4,11,00,8,,,522,8,1982,08,03,418,8,1985,07,01,1976
50106,静岡県,井川（イカワ）,,2020,07,08,11,00,423.5,8,423.5,4,11,00,8,,,932.5,8,2011,09,04,764.0,8,2011,07,21,1978
50112,静岡県,有東木（ウトウギ）,,2020,07,08,11,00,448.5,8,448.5,4,11,00,8,13,1,214.5,8,2020,06,30,,,,,,2020
50136,静岡県,御殿場（ゴテンバ）,,2020,07,08,11,00,359.5,8,359.5,4,11,00,8,,,631,8,2007,09,08,398.0,8,2018,07,07,1976
50196,静岡県,富士（フジ）,,2020,07,08,11,00,109.0,8,109.0,4,11,00,8,,,474,8,1983,08,18,346,8,2007,07,15,1976
50206,静岡県,三島（ミシマ）,47657,2020,07,08,11,00,116.5,8,116.5,4,11,00,8,,,433,8,1998,08,30,300,8,1989,07,29,1976
50226,静岡県,佐久間（サクマ）,,2020,07,08,11,00,376.0,8,376.0,4,11,00,8,,,565,8,1982,08,03,389,8,2007,07,15,1976
